,recording,file,label,valid_frames,recording_short,unique_label
2597,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,701.npy,NaturalImages,313,3-5,3-5_701_NaturalImages
2598,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,50.npy,NaturalVideo,300,3-5,3-5_50_NaturalVideo
2599,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,200.npy,NaturalVideo,300,3-5,3-5_200_NaturalVideo
2600,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,77.npy,NaturalVideo,300,3-5,3-5_77_NaturalVideo
2601,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,692.npy,NaturalImages,319,3-5,3-5_692_NaturalImages
2602,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,655.npy,NaturalVideo,300,3-5,3-5_655_NaturalVideo
2603,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,320.npy,NaturalVideo,300,3-5,3-5_320_NaturalVideo
2604,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,274.npy,NaturalVideo,300,3-5,3-5_274_NaturalVideo
2605,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,348.npy,NaturalVideo,300,3-5,3-5_348_NaturalVideo
2606,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,574.npy,NaturalVideo,300,3-5,3-5_574_NaturalVideo
2607,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,292.npy,NaturalVideo,300,3-5,3-5_292_NaturalVideo
2608,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,441.npy,NaturalVideo,300,3-5,3-5_441_NaturalVideo
2609,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,314.npy,GaussianDot,315,3-5,3-5_314_GaussianDot
2610,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,400.npy,GaussianDot,315,3-5,3-5_400_GaussianDot
2611,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,491.npy,NaturalVideo,300,3-5,3-5_491_NaturalVideo
2612,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,53.npy,NaturalVideo,300,3-5,3-5_53_NaturalVideo
2613,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,683.npy,NaturalImages,313,3-5,3-5_683_NaturalImages
2614,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,374.npy,PinkNoise,324,3-5,3-5_374_PinkNoise
2615,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,59.npy,NaturalVideo,300,3-5,3-5_59_NaturalVideo
2616,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,329.npy,NaturalVideo,300,3-5,3-5_329_NaturalVideo
2617,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,46.npy,NaturalVideo,300,3-5,3-5_46_NaturalVideo
2618,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,81.npy,NaturalVideo,300,3-5,3-5_81_NaturalVideo
2619,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,137.npy,NaturalVideo,300,3-5,3-5_137_NaturalVideo
2620,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,125.npy,NaturalVideo,300,3-5,3-5_125_NaturalVideo
2621,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,42.npy,PinkNoise,324,3-5,3-5_42_PinkNoise
2622,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,144.npy,GaussianDot,315,3-5,3-5_144_GaussianDot
2623,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,41.npy,NaturalVideo,300,3-5,3-5_41_NaturalVideo
2624,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,561.npy,NaturalVideo,300,3-5,3-5_561_NaturalVideo
2625,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,347.npy,NaturalVideo,300,3-5,3-5_347_NaturalVideo
2626,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,2.npy,GaussianDot,315,3-5,3-5_2_GaussianDot
2627,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,564.npy,GaussianDot,315,3-5,3-5_564_GaussianDot
2628,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,84.npy,NaturalVideo,300,3-5,3-5_84_NaturalVideo
2629,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,544.npy,NaturalVideo,300,3-5,3-5_544_NaturalVideo
2630,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,382.npy,NaturalVideo,300,3-5,3-5_382_NaturalVideo
2631,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,537.npy,NaturalVideo,300,3-5,3-5_537_NaturalVideo
2632,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,152.npy,NaturalVideo,300,3-5,3-5_152_NaturalVideo
2633,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,563.npy,NaturalVideo,300,3-5,3-5_563_NaturalVideo
2634,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,31.npy,NaturalVideo,300,3-5,3-5_31_NaturalVideo
2635,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,539.npy,NaturalVideo,300,3-5,3-5_539_NaturalVideo
2636,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,150.npy,NaturalVideo,300,3-5,3-5_150_NaturalVideo
2637,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,252.npy,NaturalVideo,300,3-5,3-5_252_NaturalVideo
2638,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,281.npy,NaturalVideo,300,3-5,3-5_281_NaturalVideo
2639,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,151.npy,GaussianDot,315,3-5,3-5_151_GaussianDot
2640,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,696.npy,NaturalImages,313,3-5,3-5_696_NaturalImages
2641,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,89.npy,NaturalVideo,300,3-5,3-5_89_NaturalVideo
2642,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,70.npy,NaturalVideo,300,3-5,3-5_70_NaturalVideo
2643,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,531.npy,NaturalVideo,300,3-5,3-5_531_NaturalVideo
2644,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,218.npy,NaturalVideo,300,3-5,3-5_218_NaturalVideo
2645,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,295.npy,NaturalVideo,300,3-5,3-5_295_NaturalVideo
2646,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,244.npy,NaturalVideo,300,3-5,3-5_244_NaturalVideo
2647,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,182.npy,GaussianDot,315,3-5,3-5_182_GaussianDot
2648,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,560.npy,NaturalVideo,300,3-5,3-5_560_NaturalVideo
2649,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,36.npy,NaturalVideo,300,3-5,3-5_36_NaturalVideo
2650,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,644.npy,NaturalVideo,300,3-5,3-5_644_NaturalVideo
2651,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,63.npy,PinkNoise,324,3-5,3-5_63_PinkNoise
2652,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,221.npy,NaturalVideo,300,3-5,3-5_221_NaturalVideo
2653,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,363.npy,NaturalVideo,300,3-5,3-5_363_NaturalVideo
2654,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,56.npy,NaturalVideo,300,3-5,3-5_56_NaturalVideo
2655,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,227.npy,PinkNoise,324,3-5,3-5_227_PinkNoise
2656,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,606.npy,NaturalVideo,300,3-5,3-5_606_NaturalVideo
2657,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,515.npy,GaussianDot,315,3-5,3-5_515_GaussianDot
2658,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,177.npy,NaturalVideo,300,3-5,3-5_177_NaturalVideo
2659,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,212.npy,NaturalVideo,300,3-5,3-5_212_NaturalVideo
2660,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,370.npy,NaturalVideo,300,3-5,3-5_370_NaturalVideo
2661,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,456.npy,NaturalVideo,300,3-5,3-5_456_NaturalVideo
2662,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,242.npy,NaturalVideo,300,3-5,3-5_242_NaturalVideo
2663,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,34.npy,NaturalVideo,300,3-5,3-5_34_NaturalVideo
2664,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,477.npy,GaussianDot,315,3-5,3-5_477_GaussianDot
2665,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,615.npy,PinkNoise,324,3-5,3-5_615_PinkNoise
2666,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,562.npy,NaturalVideo,300,3-5,3-5_562_NaturalVideo
2667,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,494.npy,PinkNoise,324,3-5,3-5_494_PinkNoise
2668,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,387.npy,NaturalVideo,300,3-5,3-5_387_NaturalVideo
2669,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,296.npy,PinkNoise,324,3-5,3-5_296_PinkNoise
2670,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,419.npy,NaturalVideo,300,3-5,3-5_419_NaturalVideo
2671,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,113.npy,PinkNoise,324,3-5,3-5_113_PinkNoise
2672,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,161.npy,NaturalVideo,300,3-5,3-5_161_NaturalVideo
2673,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,312.npy,NaturalVideo,300,3-5,3-5_312_NaturalVideo
2674,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,115.npy,NaturalVideo,300,3-5,3-5_115_NaturalVideo
2675,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,291.npy,NaturalVideo,300,3-5,3-5_291_NaturalVideo
2676,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,450.npy,NaturalVideo,300,3-5,3-5_450_NaturalVideo
2677,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,153.npy,NaturalVideo,300,3-5,3-5_153_NaturalVideo
2678,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,718.npy,NaturalImages,310,3-5,3-5_718_NaturalImages
2679,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,464.npy,NaturalVideo,300,3-5,3-5_464_NaturalVideo
2680,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,169.npy,PinkNoise,324,3-5,3-5_169_PinkNoise
2681,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,488.npy,NaturalVideo,300,3-5,3-5_488_NaturalVideo
2682,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,556.npy,PinkNoise,324,3-5,3-5_556_PinkNoise
2683,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,204.npy,NaturalVideo,300,3-5,3-5_204_NaturalVideo
2684,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,442.npy,NaturalVideo,300,3-5,3-5_442_NaturalVideo
2685,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,657.npy,PinkNoise,324,3-5,3-5_657_PinkNoise
2686,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,700.npy,NaturalImages,326,3-5,3-5_700_NaturalImages
2687,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,83.npy,NaturalVideo,300,3-5,3-5_83_NaturalVideo
2688,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,454.npy,NaturalVideo,300,3-5,3-5_454_NaturalVideo
2689,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,214.npy,PinkNoise,324,3-5,3-5_214_PinkNoise
2690,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,271.npy,NaturalVideo,300,3-5,3-5_271_NaturalVideo
2691,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,648.npy,NaturalVideo,300,3-5,3-5_648_NaturalVideo
2692,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,321.npy,NaturalVideo,300,3-5,3-5_321_NaturalVideo
2693,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,49.npy,NaturalVideo,300,3-5,3-5_49_NaturalVideo
2694,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,465.npy,GaussianDot,315,3-5,3-5_465_GaussianDot
2695,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,37.npy,NaturalVideo,300,3-5,3-5_37_NaturalVideo
2696,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,671.npy,NaturalImages,310,3-5,3-5_671_NaturalImages
2697,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,60.npy,NaturalVideo,300,3-5,3-5_60_NaturalVideo
2698,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,98.npy,NaturalVideo,300,3-5,3-5_98_NaturalVideo
2699,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,621.npy,NaturalVideo,300,3-5,3-5_621_NaturalVideo
2700,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,434.npy,GaussianDot,315,3-5,3-5_434_GaussianDot
2701,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,706.npy,NaturalImages,313,3-5,3-5_706_NaturalImages
2702,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,58.npy,NaturalVideo,300,3-5,3-5_58_NaturalVideo
2703,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,103.npy,NaturalVideo,300,3-5,3-5_103_NaturalVideo
2704,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,699.npy,NaturalImages,326,3-5,3-5_699_NaturalImages
2705,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,415.npy,NaturalVideo,300,3-5,3-5_415_NaturalVideo
2706,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,504.npy,NaturalVideo,300,3-5,3-5_504_NaturalVideo
2707,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,375.npy,GaussianDot,315,3-5,3-5_375_GaussianDot
2708,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,101.npy,NaturalVideo,300,3-5,3-5_101_NaturalVideo
2709,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,75.npy,NaturalVideo,300,3-5,3-5_75_NaturalVideo
2710,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,674.npy,NaturalImages,326,3-5,3-5_674_NaturalImages
2711,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,367.npy,NaturalVideo,300,3-5,3-5_367_NaturalVideo
2712,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,345.npy,NaturalVideo,300,3-5,3-5_345_NaturalVideo
2713,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,331.npy,NaturalVideo,300,3-5,3-5_331_NaturalVideo
2714,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,677.npy,NaturalImages,310,3-5,3-5_677_NaturalImages
2715,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,215.npy,NaturalVideo,300,3-5,3-5_215_NaturalVideo
2716,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,532.npy,NaturalVideo,300,3-5,3-5_532_NaturalVideo
2717,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,669.npy,NaturalImages,326,3-5,3-5_669_NaturalImages
2718,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,334.npy,NaturalVideo,300,3-5,3-5_334_NaturalVideo
2719,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,27.npy,GaussianDot,315,3-5,3-5_27_GaussianDot
2720,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,229.npy,NaturalVideo,300,3-5,3-5_229_NaturalVideo
2721,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,302.npy,GaussianDot,315,3-5,3-5_302_GaussianDot
2722,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,23.npy,NaturalVideo,300,3-5,3-5_23_NaturalVideo
2723,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,342.npy,NaturalVideo,300,3-5,3-5_342_NaturalVideo
2724,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,305.npy,NaturalVideo,300,3-5,3-5_305_NaturalVideo
2725,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,45.npy,NaturalVideo,300,3-5,3-5_45_NaturalVideo
2726,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,117.npy,PinkNoise,324,3-5,3-5_117_PinkNoise
2727,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,299.npy,NaturalVideo,300,3-5,3-5_299_NaturalVideo
2728,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,624.npy,PinkNoise,324,3-5,3-5_624_PinkNoise
2729,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,106.npy,NaturalVideo,300,3-5,3-5_106_NaturalVideo
2730,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,685.npy,NaturalImages,306,3-5,3-5_685_NaturalImages
2731,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,272.npy,GaussianDot,315,3-5,3-5_272_GaussianDot
2732,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,1.npy,NaturalVideo,300,3-5,3-5_1_NaturalVideo
2733,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,376.npy,NaturalVideo,300,3-5,3-5_376_NaturalVideo
2734,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,95.npy,NaturalVideo,300,3-5,3-5_95_NaturalVideo
2735,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,601.npy,NaturalVideo,300,3-5,3-5_601_NaturalVideo
2736,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,13.npy,NaturalVideo,300,3-5,3-5_13_NaturalVideo
2737,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,136.npy,NaturalVideo,300,3-5,3-5_136_NaturalVideo
2738,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,163.npy,NaturalVideo,300,3-5,3-5_163_NaturalVideo
2739,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,533.npy,GaussianDot,315,3-5,3-5_533_GaussianDot
2740,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,575.npy,NaturalVideo,300,3-5,3-5_575_NaturalVideo
2741,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,73.npy,NaturalVideo,300,3-5,3-5_73_NaturalVideo
2742,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,430.npy,NaturalVideo,300,3-5,3-5_430_NaturalVideo
2743,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,330.npy,NaturalVideo,300,3-5,3-5_330_NaturalVideo
2744,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,197.npy,PinkNoise,324,3-5,3-5_197_PinkNoise
2745,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,32.npy,NaturalVideo,300,3-5,3-5_32_NaturalVideo
2746,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,19.npy,NaturalVideo,300,3-5,3-5_19_NaturalVideo
2747,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,610.npy,NaturalVideo,300,3-5,3-5_610_NaturalVideo
2748,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,439.npy,NaturalVideo,300,3-5,3-5_439_NaturalVideo
2749,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,43.npy,PinkNoise,324,3-5,3-5_43_PinkNoise
2750,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,256.npy,GaussianDot,315,3-5,3-5_256_GaussianDot
2751,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,225.npy,NaturalVideo,300,3-5,3-5_225_NaturalVideo
2752,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,557.npy,PinkNoise,324,3-5,3-5_557_PinkNoise
2753,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,307.npy,NaturalVideo,300,3-5,3-5_307_NaturalVideo
2754,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,632.npy,NaturalVideo,300,3-5,3-5_632_NaturalVideo
2755,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,505.npy,PinkNoise,324,3-5,3-5_505_PinkNoise
2756,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,585.npy,NaturalVideo,300,3-5,3-5_585_NaturalVideo
2757,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,667.npy,NaturalImages,313,3-5,3-5_667_NaturalImages
2758,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,404.npy,GaussianDot,315,3-5,3-5_404_GaussianDot
2759,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,9.npy,NaturalVideo,300,3-5,3-5_9_NaturalVideo
2760,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,479.npy,NaturalVideo,300,3-5,3-5_479_NaturalVideo
2761,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,703.npy,NaturalImages,310,3-5,3-5_703_NaturalImages
2762,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,643.npy,GaussianDot,315,3-5,3-5_643_GaussianDot
2763,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,611.npy,NaturalVideo,300,3-5,3-5_611_NaturalVideo
2764,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,672.npy,NaturalImages,319,3-5,3-5_672_NaturalImages
2765,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,258.npy,NaturalVideo,300,3-5,3-5_258_NaturalVideo
2766,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,714.npy,NaturalImages,326,3-5,3-5_714_NaturalImages
2767,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,85.npy,NaturalVideo,300,3-5,3-5_85_NaturalVideo
2768,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,616.npy,NaturalVideo,300,3-5,3-5_616_NaturalVideo
2769,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,114.npy,NaturalVideo,300,3-5,3-5_114_NaturalVideo
2770,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,591.npy,NaturalVideo,300,3-5,3-5_591_NaturalVideo
2771,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,154.npy,PinkNoise,324,3-5,3-5_154_PinkNoise
2772,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,510.npy,NaturalVideo,300,3-5,3-5_510_NaturalVideo
2773,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,6.npy,NaturalVideo,300,3-5,3-5_6_NaturalVideo
2774,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,298.npy,NaturalVideo,300,3-5,3-5_298_NaturalVideo
2775,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,232.npy,GaussianDot,315,3-5,3-5_232_GaussianDot
2776,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,188.npy,NaturalVideo,300,3-5,3-5_188_NaturalVideo
2777,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,664.npy,NaturalImages,313,3-5,3-5_664_NaturalImages
2778,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,186.npy,PinkNoise,324,3-5,3-5_186_PinkNoise
2779,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,406.npy,NaturalVideo,300,3-5,3-5_406_NaturalVideo
2780,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,5.npy,unknown,300,3-5,3-5_5_unknown
2781,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,378.npy,NaturalVideo,300,3-5,3-5_378_NaturalVideo
2782,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,10.npy,GaussianDot,315,3-5,3-5_10_GaussianDot
2783,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,715.npy,NaturalImages,313,3-5,3-5_715_NaturalImages
2784,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,381.npy,NaturalVideo,300,3-5,3-5_381_NaturalVideo
2785,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,245.npy,NaturalVideo,300,3-5,3-5_245_NaturalVideo
2786,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,192.npy,PinkNoise,324,3-5,3-5_192_PinkNoise
2787,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,716.npy,NaturalImages,310,3-5,3-5_716_NaturalImages
2788,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,453.npy,NaturalVideo,300,3-5,3-5_453_NaturalVideo
2789,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,596.npy,NaturalVideo,300,3-5,3-5_596_NaturalVideo
2790,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,675.npy,NaturalImages,319,3-5,3-5_675_NaturalImages
2791,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,521.npy,NaturalVideo,300,3-5,3-5_521_NaturalVideo
