,recording,file,label,valid_frames
2113,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,178.npy,NaturalVideo,300
2114,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,453.npy,NaturalVideo,300
2115,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,192.npy,NaturalVideo,300
2116,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,414.npy,NaturalVideo,300
2117,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,693.npy,NaturalImages,318
2118,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,19.npy,NaturalVideo,300
2119,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,705.npy,NaturalImages,313
2120,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,15.npy,NaturalVideo,300
2121,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,308.npy,RandomDots,240
2122,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,536.npy,NaturalVideo,300
2123,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,553.npy,NaturalVideo,300
2124,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,437.npy,NaturalVideo,300
2125,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,293.npy,NaturalVideo,300
2126,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,484.npy,RandomDots,240
2127,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,717.npy,NaturalImages,325
2128,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,156.npy,NaturalVideo,300
2129,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,613.npy,NaturalVideo,300
2130,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,250.npy,RandomDots,240
2131,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,233.npy,NaturalVideo,300
2132,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,148.npy,Gabor,300
2133,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,681.npy,NaturalImages,318
2134,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,495.npy,NaturalVideo,300
2135,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,568.npy,NaturalVideo,300
2136,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,355.npy,Gabor,300
2137,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,16.npy,NaturalVideo,300
2138,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,567.npy,RandomDots,240
2139,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,240.npy,NaturalVideo,300
2140,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,230.npy,NaturalVideo,300
2141,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,680.npy,NaturalImages,315
2142,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,292.npy,Gabor,300
2143,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,238.npy,NaturalVideo,300
2144,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,385.npy,NaturalVideo,300
2145,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,123.npy,NaturalVideo,300
2146,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,252.npy,Gabor,300
2147,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,198.npy,NaturalVideo,300
2148,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,79.npy,NaturalVideo,300
2149,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,699.npy,NaturalImages,318
2150,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,562.npy,NaturalVideo,300
2151,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,653.npy,NaturalVideo,300
2152,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,558.npy,RandomDots,240
2153,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,550.npy,NaturalVideo,300
2154,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,464.npy,NaturalVideo,300
2155,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,704.npy,NaturalImages,313
2156,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,285.npy,NaturalVideo,300
2157,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,383.npy,NaturalVideo,300
2158,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,147.npy,NaturalVideo,300
2159,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,301.npy,GaussianDot,315
2160,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,261.npy,NaturalVideo,300
2161,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,619.npy,NaturalVideo,300
2162,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,321.npy,NaturalVideo,300
2163,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,167.npy,NaturalVideo,300
2164,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,400.npy,GaussianDot,315
2165,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,433.npy,NaturalVideo,300
2166,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,646.npy,NaturalVideo,300
2167,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,71.npy,NaturalVideo,300
2168,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,190.npy,NaturalVideo,300
2169,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,180.npy,NaturalVideo,300
2170,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,475.npy,GaussianDot,315
2171,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,571.npy,NaturalVideo,300
2172,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,305.npy,NaturalVideo,300
2173,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,152.npy,NaturalVideo,300
2174,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,35.npy,NaturalVideo,300
2175,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,520.npy,NaturalVideo,300
2176,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,291.npy,NaturalVideo,300
2177,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,132.npy,GaussianDot,315
2178,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,214.npy,PinkNoise,324
2179,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,430.npy,NaturalVideo,300
2180,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,541.npy,NaturalVideo,300
2181,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,386.npy,NaturalVideo,300
2182,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,232.npy,GaussianDot,315
2183,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,340.npy,NaturalVideo,300
2184,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,328.npy,NaturalVideo,300
2185,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,630.npy,NaturalVideo,300
2186,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,18.npy,NaturalVideo,300
2187,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,419.npy,NaturalVideo,300
2188,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,177.npy,NaturalVideo,300
2189,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,330.npy,NaturalVideo,300
2190,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,26.npy,NaturalVideo,300
2191,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,716.npy,NaturalImages,310
2192,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,633.npy,NaturalVideo,300
2193,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,43.npy,PinkNoise,324
2194,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,497.npy,PinkNoise,324
2195,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,498.npy,NaturalVideo,300
2196,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,169.npy,PinkNoise,324
2197,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,282.npy,GaussianDot,315
2198,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,278.npy,NaturalVideo,300
2199,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,215.npy,NaturalVideo,300
2200,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,686.npy,NaturalImages,313
2201,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,324.npy,PinkNoise,324
2202,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,561.npy,NaturalVideo,300
2203,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,181.npy,NaturalVideo,300
2204,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,119.npy,GaussianDot,315
2205,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,614.npy,GaussianDot,315
2206,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,80.npy,PinkNoise,324
2207,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,629.npy,NaturalVideo,300
2208,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,314.npy,GaussianDot,315
2209,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,354.npy,NaturalVideo,300
2210,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,660.npy,NaturalImages,313
2211,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,348.npy,NaturalVideo,300
2212,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,604.npy,NaturalVideo,300
2213,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,626.npy,NaturalVideo,300
2214,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,671.npy,NaturalImages,310
2215,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,657.npy,PinkNoise,324
2216,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,3.npy,NaturalVideo,300
2217,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,622.npy,NaturalVideo,300
2218,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,515.npy,GaussianDot,315
2219,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,393.npy,NaturalVideo,300
2220,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,21.npy,NaturalVideo,300
2221,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,443.npy,NaturalVideo,300
2222,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,511.npy,NaturalVideo,300
2223,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,678.npy,NaturalImages,310
2224,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,452.npy,NaturalVideo,300
2225,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,708.npy,NaturalImages,319
2226,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,27.npy,GaussianDot,315
2227,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,174.npy,NaturalVideo,300
2228,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,352.npy,NaturalVideo,300
2229,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,1.npy,NaturalVideo,300
2230,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,136.npy,NaturalVideo,300
2231,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,552.npy,NaturalVideo,300
2232,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,329.npy,NaturalVideo,300
2233,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,95.npy,NaturalVideo,300
2234,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,115.npy,NaturalVideo,300
2235,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,117.npy,PinkNoise,324
2236,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,672.npy,NaturalImages,319
2237,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,410.npy,GaussianDot,315
2238,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,146.npy,NaturalVideo,300
2239,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,59.npy,NaturalVideo,300
2240,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,602.npy,GaussianDot,315
2241,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,217.npy,NaturalVideo,300
2242,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,61.npy,NaturalVideo,300
2243,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,311.npy,NaturalVideo,300
2244,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,106.npy,NaturalVideo,300
2245,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,518.npy,NaturalVideo,300
2246,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,501.npy,NaturalVideo,300
2247,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,374.npy,PinkNoise,324
2248,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,12.npy,NaturalVideo,300
2249,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,33.npy,GaussianDot,315
2250,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,436.npy,NaturalVideo,300
2251,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,560.npy,NaturalVideo,300
2252,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,472.npy,NaturalVideo,300
2253,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,138.npy,NaturalVideo,300
2254,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,563.npy,NaturalVideo,300
2255,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,412.npy,PinkNoise,324
2256,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,11.npy,NaturalVideo,300
2257,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,359.npy,NaturalVideo,300
2258,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,508.npy,NaturalVideo,300
2259,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,258.npy,NaturalVideo,300
2260,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,486.npy,NaturalVideo,300
2261,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,676.npy,NaturalImages,313
2262,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,667.npy,NaturalImages,313
2263,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,465.npy,GaussianDot,315
2264,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,637.npy,NaturalVideo,300
2265,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,158.npy,GaussianDot,315
2266,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,241.npy,NaturalVideo,300
2267,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,112.npy,NaturalVideo,300
2268,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,458.npy,NaturalVideo,300
2269,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,461.npy,NaturalVideo,300
2270,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,627.npy,NaturalVideo,300
2271,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,582.npy,NaturalVideo,300
2272,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,586.npy,NaturalVideo,300
2273,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,415.npy,NaturalVideo,300
2274,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,687.npy,NaturalImages,311
2275,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,5.npy,unknown,300
2276,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,195.npy,NaturalVideo,300
2277,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,607.npy,NaturalVideo,300
2278,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,661.npy,NaturalImages,313
2279,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,499.npy,GaussianDot,315
2280,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,44.npy,NaturalVideo,300
2281,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,544.npy,NaturalVideo,300
2282,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,219.npy,NaturalVideo,300
2283,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,673.npy,NaturalImages,310
2284,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,269.npy,NaturalVideo,300
2285,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,14.npy,NaturalVideo,300
2286,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,175.npy,NaturalVideo,300
2287,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,135.npy,NaturalVideo,300
2288,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,268.npy,NaturalVideo,300
2289,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,290.npy,NaturalVideo,300
2290,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,413.npy,NaturalVideo,300
2291,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,455.npy,PinkNoise,324
2292,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,83.npy,NaturalVideo,300
2293,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,429.npy,NaturalVideo,300
2294,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,434.npy,GaussianDot,315
2295,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,343.npy,NaturalVideo,300
2296,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,143.npy,NaturalVideo,300
2297,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,468.npy,NaturalVideo,300
2298,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,666.npy,NaturalImages,319
2299,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,46.npy,NaturalVideo,300
2300,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,322.npy,NaturalVideo,300
2301,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,406.npy,NaturalVideo,300
2302,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,320.npy,NaturalVideo,300
2303,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,583.npy,NaturalVideo,300
2304,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,110.npy,NaturalVideo,300
2305,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,466.npy,NaturalVideo,300
2306,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,559.npy,NaturalVideo,300
2307,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,623.npy,PinkNoise,324
2308,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,638.npy,NaturalVideo,300
2309,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,141.npy,NaturalVideo,300
2310,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,260.npy,NaturalVideo,300
2311,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,451.npy,NaturalVideo,300
2312,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,316.npy,NaturalVideo,300
2313,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,522.npy,NaturalVideo,300
2314,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,435.npy,GaussianDot,315
2315,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,317.npy,NaturalVideo,300
2316,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,179.npy,NaturalVideo,300
2317,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,467.npy,NaturalVideo,300
2318,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,579.npy,NaturalVideo,300
2319,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,142.npy,NaturalVideo,300
2320,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,692.npy,NaturalImages,319
2321,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,703.npy,NaturalImages,310
2322,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,444.npy,NaturalVideo,300
2323,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,565.npy,NaturalVideo,300
2324,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,551.npy,NaturalVideo,300
2325,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,365.npy,NaturalVideo,300
2326,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,375.npy,GaussianDot,315
2327,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,420.npy,NaturalVideo,300
2328,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,74.npy,NaturalVideo,300
2329,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,270.npy,NaturalVideo,300
2330,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,709.npy,NaturalImages,313
2331,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,658.npy,NaturalVideo,300
2332,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,527.npy,GaussianDot,315
2333,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,399.npy,NaturalVideo,300
2334,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,351.npy,NaturalVideo,300
2335,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,312.npy,NaturalVideo,300
2336,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,137.npy,NaturalVideo,300
2337,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,478.npy,NaturalVideo,300
2338,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,589.npy,PinkNoise,324
2339,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,42.npy,PinkNoise,324
2340,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,665.npy,NaturalImages,313
2341,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,454.npy,NaturalVideo,300
2342,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,636.npy,NaturalVideo,300
2343,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,220.npy,GaussianDot,315
2344,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,702.npy,NaturalImages,305
2345,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,93.npy,NaturalVideo,300
2346,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,227.npy,PinkNoise,324
2347,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,594.npy,NaturalVideo,300
2348,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,55.npy,NaturalVideo,300
2349,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,624.npy,PinkNoise,324
2350,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,47.npy,GaussianDot,315
2351,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,369.npy,NaturalVideo,300
2352,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,122.npy,NaturalVideo,300
2353,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,196.npy,PinkNoise,324
2354,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,394.npy,NaturalVideo,300
2355,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,237.npy,PinkNoise,324
2356,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,698.npy,NaturalImages,310
2357,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,344.npy,PinkNoise,324
2358,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,186.npy,PinkNoise,324
2359,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,572.npy,NaturalVideo,300
2360,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,8.npy,GaussianDot,315
2361,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,333.npy,NaturalVideo,300
2362,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,505.npy,PinkNoise,324
2363,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,166.npy,GaussianDot,315
2364,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,325.npy,NaturalVideo,300
2365,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,650.npy,NaturalVideo,300
2366,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,49.npy,NaturalVideo,300
2367,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,183.npy,NaturalVideo,300
2368,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,60.npy,NaturalVideo,300
2369,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,339.npy,NaturalVideo,300
2370,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,191.npy,NaturalVideo,300
2371,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,34.npy,NaturalVideo,300
2372,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,441.npy,NaturalVideo,300
